NORMALIZED_COLUMN_HEADER	ATTRIBUTE_TYPE	DATATYPE	DESCRIPTIONS	DISPLAY_NAME	PRIORITY	CATEGORY	VOCABULARY	COLOR	FLAG
PAN_GLIOMA_RNA_EXPRESSION_CLUSTER	SAMPLE	STRING	Pan-Glioma RNA Expression Cluster	Pan-Glioma RNA Expression Cluster	1				
PAPILLARY_FLAT	SAMPLE	STRING	Papillary/Flat	Papillary/Flat	1				
PARADIGM_CLUSTER	SAMPLE	NUMBER	PARADIGM CLUSTER	PARADIGM CLUSTER	1				
PARADIGM_CLUSTER_K4	SAMPLE	STRING	PARADIGM CLUSTER k4	PARADIGM CLUSTER k4	1				
PARANEOPLASTIC_SYNDROME	PATIENT	STRING	Paraneoplastic syndrome	Paraneoplastic syndrome	1				
PARITY	PATIENT	NUMBER	The number of times a female has been carried the pregnancies to a viable gestational age (parity)	Parity	1				
PAROTID_LN	PATIENT	STRING	Parotid Lymph Node	Parotid LN	1				
PARTA_CONSENTED_12_245	PATIENT	STRING	12-245 Part A Consented Status	12-245 Part A Consented	1				
PARTC_CONSENTED_12_245	PATIENT	STRING	12-245 Part C Consented	12-245 Part C Consented	1				
PASSAGE_NUMBER	SAMPLE	STRING	Passage Number	Passage Number	1				
PATHFINDNUMNODESREMD	PATIENT	NUMBER	Pathfindnumnodesremd	Pathfindnumnodesremd	1				
PATHFINDPOSNODES	PATIENT	NUMBER	Pathfindposnodes	Pathfindposnodes	1				
PATHLOCATION	PATIENT	STRING	Pathlocation	Pathlocation	1				
PATHMARGIN	PATIENT	STRING	Pathmargin	Pathmargin	1				
PATHOLOGICAL_DIAGNOSIS	PATIENT	STRING	Pathological Diagnosis	Pathological Diagnosis	1				
PATHOLOGIC_DISTANT_SPREAD	PATIENT	STRING	Pathologic Distant Spread	Pathologic Distant Spread	1				
PATHOLOGIC_PRIMARY_TUMOR_STAGE	SAMPLE	STRING	pathologic primary tumor stage	pathologic primary tumor stage	1				
PATHOLOGIC_RESPONSE	PATIENT	STRING	Pathologic Response	Pathologic Response	1				
PATHOLOGIC_SPREAD_INCIDENTAL_PROSTATE_CANCER	PATIENT	STRING	Pathologic Spread Incidental Prostate Cancer	Pathologic Spread Incidental Prostate Cancer	1				
PATHOLOGIC_VASCULAR_INVASION	PATIENT	STRING	Pathologic Vascular Invasion	Pathologic Vascular Invasion	1				
PATHOLOGY_CLASSIFICATION	SAMPLE	STRING	Pathology Classification	Pathology Classification	1				
PATHOLOGY_COMMENT	SAMPLE	STRING	Pathology Comment	Pathology Comment	1				
PATHOLOGY_LAUREN	PATIENT	STRING	Pathology Lauren.	Pathology Lauren	1				
PATHOLOGY_REPORT_FILE_NAME	SAMPLE	STRING	Pathology Report File Name	Pathology Report File Name	1				
PATHOLOGY_REPORT_UUID	PATIENT	STRING	Pathology report uuid	Pathology report uuid	1				
PATHPERINEURALINV	PATIENT	STRING	Pathperineuralinv	Pathperineuralinv	1				
PATHSTAGEDISEASE	PATIENT	STRING	Pathstagedisease	Pathstagedisease	1				
PATHSTAGEGROUP	PATIENT	STRING	Pathstagegroup	Pathstagegroup	1				
PATHSTAGEM	PATIENT	STRING	Pathstagem	Pathstagem	1				
PATHSTAGEN	PATIENT	STRING	Pathstagen	Pathstagen	1				
PATHSTAGET	PATIENT	STRING	Pathstaget	Pathstaget	1				
PATHTUMORMAXDIM	PATIENT	NUMBER	Pathtumormaxdim	Pathtumormaxdim	1				
PATHVASCULARINV	PATIENT	STRING	Pathvascularinv	Pathvascularinv	1				
PATH_CANCER_MAX_DIM_CM	PATIENT	STRING	Pathology cancer maximum dimension (cm).	Pathology Cancer Maximum Dimension (cm)	1				
PATH_CAPSULE_INV	SAMPLE	STRING	Tumor invades capsule	Capsule inv	1				
PATH_CODE	PATIENT	NUMBER	Path Code	Path Code	1				
PATH_EXTRAHEPATIC_TISSUE_TYPE	SAMPLE	STRING	Extrahepatic tissue type invaded	EH type	1				
PATH_GLEASON_SCORE	SAMPLE	STRING	PATH GLEASON SCORE	PATH GLEASON SCORE	1				
PATH_GLEASON_SCORE_1	SAMPLE	STRING	PATH GLEASON SCORE 1	PATH GLEASON SCORE 1	1				
PATH_GLEASON_SCORE_2	SAMPLE	STRING	PATH GLEASON SCORE 2	PATH GLEASON SCORE 2	1				
PATH_GRADE	SAMPLE	STRING	Path Grade	Path Grade	1				
PATH_INVASION_DEPTH	SAMPLE	STRING	Path Invasion Depth	Path Invasion Depth	1				
PATH_INV_HST	SAMPLE	STRING	Hilar soft tissue invasion	Hilar invasion	1				
PATH_LVI_LV	SAMPLE	STRING	Lymphovascular invasion, large vessel	LVI-LV	1				
PATH_LVI_SV	SAMPLE	STRING	Lymphovascular invasion, small vessel	LVI-SV	1				
PATH_MARGIN	PATIENT	STRING	Text descriptor of the conclusive results following examination of tissue margin(s) for the presence of disease.	Disease Surgical Margin Status	1				
PATH_MASS_FORMING	SAMPLE	STRING	Mass forming type	MF	1				
PATH_MULTIFOCAL	SAMPLE	STRING	Path Multifocal	Path Multifocal	1				
PATH_M_STAGE	PATIENT	STRING	Code to represent the defined absence or presence of distant spread or metastases (M) to locations via vascular channels or lymphatics beyond the regional lymph nodes, using criteria established by the American Joint Committee on Cancer (AJCC).	American Joint Committee on Cancer Metastasis Stage Code	1				
PATH_N_STAGE	PATIENT	STRING	The codes that represent the stage of cancer based on the nodes present (N stage) according to criteria based on multiple editions of the AJCC's Cancer Staging Manual.	Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	1				
PATH_N_STATUS	PATIENT	STRING	Pathological N Status	Pathological N Status	1				
PATH_PERIDUCTAL_INFIL	SAMPLE	STRING	Periductal infiltrating type	PI	1				
PATH_RELAPSE	SAMPLE	STRING	Pathology of relapse biopsy	Pathology of relapse biopsy	1				
PATH_REPORT_UUID	SAMPLE	STRING	Pathology Report UUID	Pathology Report UUID	1				
PATH_SATELLITE_NODULES	SAMPLE	STRING	Satellite nodules	Satellite nodules	1				
PATH_SOLITARY_MASS	SAMPLE	STRING	Solitary mass	Solitary mass	1				
PATH_STEATOSIS	PATIENT	STRING	>50% steatosis	Steatosis	1				
PATH_T_STAGE	PATIENT	STRING	Code of pathological T (primary tumor) to define the size or contiguous extension of the primary tumor (T), using staging criteria from the American Joint Committee on Cancer (AJCC).	American Joint Committee on Cancer Tumor Stage Code	1				
PATH_WHO_TYPE	SAMPLE	STRING	Path WHO Type	Path WHO Type	1				
PATH_WHO_TYPE_2	SAMPLE	STRING	Path WHO Type 2	Path WHO Type 2	1				
PATIENTS_WITH_MULTIPLE_SAMPLES	SAMPLE	STRING	Patients with Multiple Samples	Patients with Multiple Samples	1				
PATIENT_DEATH_REASON	PATIENT	STRING	Text term to identify the cause of death for a patient.	Patient Death Reason	1				
PATIENT_DISPLAY_NAME	PATIENT	STRING	Patient Display Name	Patient Display Name	1				
PATIENT_GRADE	PATIENT	STRING	Patient Tumor Grade	Patient Tumor Grade	1				
PATIENT_HARVEST_YEAR	PATIENT	STRING	The year which the sample was collected from the patient	Patient Harvest Year	1				
PATIENT_ID	PATIENT	STRING	Identifier to uniquely specify a patient.	Patient Identifier	1				
PATIENT_ID_LEGACY	PATIENT	STRING	Deprecated patient identifier	Legacy Patient Identifier	1				
PATIENT_NOTE	PATIENT	STRING	Patient Note	Patient Note	1				
PATIENT_NOTES	PATIENT	STRING	Additional notes about patient's clinical history	MedR Patient Notes	1				
PATIENT_STUDY_ID	PATIENT	STRING	patient study id	patient study id	1				
PATIENT_TO_UNDERGO_SURGERY	PATIENT	STRING	Planned surgery status	Planned surgery status	1				
PAX8	PATIENT	STRING	PAX8	PAX8	1				
PAX_FUSION	SAMPLE	STRING	PAX Fusion	PAX Fusion	1				
PBRM1_LOSS	SAMPLE	STRING	PBRM1 Loss	PBRM1 Loss	1				
PB_BLAST_PERCENTAGE	PATIENT	NUMBER	PB blast percentage	PB Blast Percentage	1				
PCLTPS	PATIENT	NUMBER	Pcltps	Pcltps	1				
PCR_PRIMER_PAIRS	PATIENT	STRING	Oligonucleotide primer pair laboratory procedure performed name	Oligonucleotide primer pair laboratory procedure performed name	1				
PCR_PRIMER_PAIRS_OTHER	PATIENT	STRING	Oligonucleotide primer pair laboratory procedure performed text	Oligonucleotide primer pair laboratory procedure performed text	1				
PC_RPLND	SAMPLE	STRING	RPLND	RPLND	1				
PC_RPLND_STATUS	SAMPLE	STRING	PC RPLND Status	PC RPLND Status	1				
PDL1_EXPRESSION	PATIENT	STRING	PDL1 Expression	PDL1 Expression	1				
PDL1_POS_OUTOFTUMORCELLS	SAMPLE	STRING	PDL1+ (% of tumor cells)	PDL1+ tumor cells	1				
PDL1_POS_OUTOF_CD45POS	SAMPLE	STRING	PDL1+ (% of CD45+ cells)	PDL1+ non tumor cells	1				
PDL1_SCORE	SAMPLE	NUMBER	PD-L1 Score in percent	PD-L1 Score (%)	1				
PDTC_DEFINITION	PATIENT	STRING	PDTC Definition	PDTC Definition	1				
PDX_GENERATION_NUMBER	SAMPLE	NUMBER	PDX Generation Number	PDX Generation Number	1				
PDX_MEDIAN_SURVIVAL	SAMPLE	NUMBER	PDX Median Survival (Day)	PDX Median Survival (Day)	1				
PDX_PARENT	SAMPLE	STRING	PDX Parent	PDX Parent	1				
PDX_SURVIVAL_RANGE	SAMPLE	STRING	PDX Survival Range (Day)	PDX Survival Range (Day)	1				
PDX_TREATMENT	SAMPLE	STRING	PDX Treatment	PDX Treatment	1				
PEDIATRIC_SAMPLE	PATIENT	STRING	Pediatric Sample	Pediatric Sample	1				
PEDS_CANCER_TYPE_DETAILED	SAMPLE	STRING	PED Cancer Type Detailed	PED Cancer Type Detailed	1				
PED_AGE	PATIENT	NUMBER	PED Age	PED Age	1				
PED_DISEASE_CATEGORY	SAMPLE	STRING	PED Disease Category	PED Disease Category	1				
PED_DRIVER_MUTATION	SAMPLE	STRING	PED Driver Mutation	PED Driver Mutation	1				
PED_IND	PATIENT	STRING	Indication on whether this case is a pediatric patient or not	Pediatric Case Indicator	1				
PED_NCCN_LEVEL	SAMPLE	STRING	PED NCCN Level	PED NCCN Level	1				
PED_PRIMARY_SITE	SAMPLE	STRING	PED Primary Site	PED Primary Site	1				
PED_SEX	PATIENT	STRING	PED Sex	PED Sex	1				
PED_SPECIMEN_TYPE	SAMPLE	STRING	PED Speciment Type	PED Speciment Type	1				
PED_STAGE	SAMPLE	STRING	PED Stage	PED Stage	1				
PEG10_MUTATION	SAMPLE	STRING	PEG10 Mutation	PEG10 Mutation	1				
PELLET_STOOL_WEEKS	PATIENT	NUMBER	Pellet Stool (Weeks)	Pellet Stool (Weeks)	1				
PELVIC_EXTENSION_COMMENT	PATIENT	STRING	Cervical carcinoma pelvic extension text	Cervical carcinoma pelvic extension text	1				
PERCENTAGE_NECROSIS	PATIENT	NUMBER	Percent necrosis.	Percent Necrosis	1				
PERCENTAGE_OF_TARGET_EXONS_IN_TUMORS_COVERED	SAMPLE	NUMBER	% of Target Exons in Tumors Covered above 100x	% of Target Exons in Tumors Covered above 100x	1				
PERCENTAGE_TUMOR_PURITY	PATIENT	NUMBER	Percent tumor purity.	Percent Tumor Purity	1				
PERCENT_ANEUPLOIDY	SAMPLE	STRING	Percent aneuploidy	Percent aneuploidy	1				
PERCENT_CHANGE	SAMPLE	NUMBER	Percent Change	Percent Change	1				
PERCENT_GLEASON_PATTERN_4_OR_5	PATIENT	NUMBER	Gleason Score Percent 4 & 5.	Gleason Score Percent 4 & 5	1				
PERCENT_LYMPHOCYTE_INFILTRATION	PATIENT	NUMBER	Numeric value to represent the percentage of infiltration by lymphocytes in a tumor sample or specimen.	Percent Lymphocyte Infiltration	1				
PERCENT_TUMOR_CELLS	PATIENT	NUMBER	Numeric value to represent the percentage of malignant cell tumor nuclei content in a tumor sample or specimen.	Percent Tumor Cells	1				
PERCENT_TUMOR_CELLS_RELAPSE	PATIENT	STRING	Numeric value to represent the percentage of malignant cell tumor nuclei content in a tumor sample or specimen obtained at relapse stage	Percent Tumor Cells from patient's relapse biopsy	1				
PERCENT_TUMOR_NUCLEI	PATIENT	NUMBER	Numeric value to represent the percentage of tumor nuclei in a malignant neoplasm sample or specimen.	Percent Tumor Nuclei	1				
PERCENT_TUMOR_VS_STROMA	PATIENT	STRING	Numeric representation of the ratio of tumor to stroma.	Percent Tumor Vs. Stroma	1				
PERFORMANCE_STATUS	PATIENT	STRING	Performance status	Performance status	1				
PERFORMANCE_STATUS_DAYS_TO	PATIENT	NUMBER	Days to initial score performance status scale	Days to initial score performance status scale	1				
PERFORMANCE_STATUS_OTHER_TIMING	PATIENT	STRING	Performance status assessment timepoint category other text	Performance status other timing	1				
PERFORMANCE_STATUS_SCALE_TIMING	PATIENT	STRING	Performance status scale timing.	Performance Status Scale Timing	1				
PERFORMANCE_STATUS_TIMING	PATIENT	STRING	A timepoint in reference to a patient's therapy in which a performance status assessment is conducted.	Performance Status Assessment Timepoint Category	1				
PERINEURAL_INVASION	SAMPLE	STRING	Perineural invasion.	Perineural Invasion	1				
PERIPHERAL_BLASTS_PERCENTAGE	PATIENT	NUMBER	Peripheral blasts percentage.	Peripheral Blasts Percentage	1				
PERITONEAL_WASHING	PATIENT	STRING	Peritoneal washing	Peritoneal washing	1				
PERI_OP_CHEMO	PATIENT	STRING	peri op chemo	peri op chemo	1				
PERSISTANT_DISEASE_TUMOR_STUDIED	PATIENT	STRING	Persistant Disease Tumor Studied	Persistant Disease Tumor Studied	1				
PERSONAL_HISTORY	PATIENT	STRING	Personal History	Personal History	1				
PERSON_NEOPLASM_CANCER_STATUS	PATIENT	STRING	Person neoplasm cancer status.	Person Neoplasm Cancer Status	1				
PET_CT_STANDARDIZED_VALUES	SAMPLE	STRING	Pet Ct Standardized Values	Pet Ct Standardized Values	1				
PET_SCAN	PATIENT	STRING	PET Scan	PET Scan	1				
PET_TBR	PATIENT	STRING	Positron emission tomography, tumor background ratio	Positron emission tomography, tumor background ratio	1				
PFS_DAYS	PATIENT	NUMBER	Progress Free Survival (Days)	Progress Free Survival (Days)	1				
PFS_EVENT	PATIENT	STRING	Progress Free Survival Event	Progress Free Survival Event	1				
PFS_INTERVAL_GROUP	PATIENT	STRING	PFS Interval group	PFS Interval group	1				
PFS_MONTHS	PATIENT	NUMBER	Progress Free Survival (Months)	Progress Free Survival (Months)	1				
PFS_STATUS	PATIENT	STRING	Progression Free Status	Progression Free Status	1				
PFS_YEARS	PATIENT	NUMBER	Progress Free Survival (Years)	Progress Free Survival (Years)	1				
PF_MONTHS	PATIENT	STRING	Pf months	Pf months	1				
PF_STATUS	PATIENT	STRING	Pf status	Pf status	1				
PHARMACEUTICAL_TX_ADJUVANT	PATIENT	STRING	Indicator to signify whether or not whether the patient had adjuvant/post-operative pharmaceutical therapy.	Adjuvant Postoperative Pharmaceutical Therapy Administered Indicator	1				
PHARM_REGIMEN	PATIENT	STRING	Pharmaceutial Regimen	Pharmaceutial Regimen	1				
PHARM_REGIMEN_OTHER	PATIENT	STRING	Pharmaceutial Regimen (Other)	Pharmaceutial Regimen (Other)	1				
PHARM_TX_MITOTANE_ADJUVANT	PATIENT	STRING	Mitotane Therapy Adjuvant Setting	Mitotane Therapy adjuvant setting	1				
PHARM_TX_MITOTANE_FOR_MACRO_DISEASE	PATIENT	STRING	Mitotane Therapy For Macroscopic Residual Disease	Mitotane Therapy for macroscopic residual disease	1				
PHARM_TX_MITOTANE_INDICATOR	PATIENT	STRING	Mitotane Therapy	Mitotane Therapy	1				
PHARM_TX_MITOTANE_THERAPUTIC_AT_PROG	PATIENT	STRING	Therapeutic Mitotane Lvl Progression	Therapeutic Mitotane lvl progression	1				
PHARM_TX_MITOTANE_THERAPUTIC_AT_REC	PATIENT	STRING	Therapeutic Mitotane Lvl Recurrence	Therapeutic Mitotane lvl recurrence	1				
PHARM_TX_MITOTANE_THERAPUTIC_LEVELS	PATIENT	STRING	Therapeutic Mitotane Levels Achieved	Therapeutic Mitotane levels achieved	1				
PHARM_TX_MITOTANE_THERAPUTIC_MACRO	PATIENT	STRING	Therapeutic Mitotane Lvl Macroscopic Residual	Therapeutic Mitotane lvl macroscopic residual	1				
PHENOTYPE	SAMPLE	STRING	Phenotype	Phenotype	1				
PHYSICIAN	PATIENT	STRING	Physician.	Physician	1				
PI3K_MTOR_STATUS	SAMPLE	STRING	PI3K_MTOR_STATUS	PI3K_MTOR_STATUS	1				
PI3K_MUTATION	SAMPLE	STRING	PI3K Mutation	PI3K Mutation	1				
PIK3CA_MUTATION	SAMPLE	STRING	PIK3CA mutation is present.	PIK3CA Mutation	1				
PIK3CA_PROTEIN_CODING	SAMPLE	NUMBER	PIK3CA Protein Coding	PIK3CA Protein Coding	1				
PIK3R1_MUTATION_STATUS	SAMPLE	STRING	PIK3R1 Mutation Status	PIK3R1 Mutation Status	1				
PIK3R2_MUTATION_STATUS	SAMPLE	STRING	PIK3R2 Mutation Status	PIK3R2 Mutation Status	1				
PIPELINE_VER	PATIENT	STRING	Pipeline ver	Pipeline ver	1				
PIPELINE_VERSION	SAMPLE	STRING	Analysis pipeline version.	Pipeline Version	1				
PI_REVIEWED	SAMPLE	STRING	PI Reviewed	PI Reviewed	1				
PLASMA_CELLS	SAMPLE	NUMBER	Plasma cells	Plasma cells	1				
PLASMA_SERIES_VALUE	PATIENT	STRING	Plasma Series Value	Plasma Series Value	1				
PLATELET_COUNT	PATIENT	STRING	Platelet qualitative result	Platelet count	1				
PLATELET_COUNT_PRERESECTION	PATIENT	NUMBER	Platelet count preresection	Platelet count preresection	1				
PLATELET_NORMAL_RANGE_LOWER	PATIENT	NUMBER	Laboratory prcoedure platelet result lower limit of normal value	Laboratory prcoedure platelet result lower limit of normal value	1				
PLATELET_NORMAL_RANGE_UPPER	PATIENT	NUMBER	Laboratory prcoedure platelet result upper limit of normal value	Laboratory prcoedure platelet result upper limit of normal value	1				
PLATELET_NORM_RANGE_LOWER	SAMPLE	NUMBER	Laboratory prcoedure platelet result lower limit of normal value	Laboratory prcoedure platelet result lower limit of normal value	1				
PLATELET_NORM_RANGE_UPPER	SAMPLE	NUMBER	Laboratory prcoedure platelet result upper limit of normal value	Laboratory prcoedure platelet result upper limit of normal value	1				
PLATFORM	SAMPLE	STRING	Platform.	Platform	1				
PLATINUM_BEST_RESPONSE	PATIENT	STRING	Platinum Best Response	Platinum Best Response	1				
PLATINUM_DOUBLET	PATIENT	STRING	Platinum Doublet	Platinum Doublet	1				
PLATINUM_GERMLINE_TESTED	PATIENT	STRING	Platinum Germline Tested	Platinum Germline Tested	1				
PLATINUM_HRD_MUTATION	PATIENT	STRING	Platinum HRD Mutation	Platinum HRD Mutation	1				
PLATINUM_LST_SCORE	PATIENT	STRING	Platinum LST Score	Platinum LST Score	1				
PLATINUM_OS_MONTHS	PATIENT	NUMBER	Platinum Overall Survival Months	Platinum Overall Survival Months	1				
PLATINUM_OS_STATUS	PATIENT	STRING	Platinum Overall Survival Status	Platinum Overall Survival Status	1				
PLATINUM_PFS_MONTHS	PATIENT	NUMBER	Platinum Progression Free Months	Platinum Progression Free Months	1				
PLATINUM_PFS_STATUS	PATIENT	STRING	Platinum Progression Free Status	Platinum Progression Free Status	1				
PLATINUM_STATUS	PATIENT	STRING	Platinum status.	Platinum Status	1				
PLEOMORPHISM_SCORE	SAMPLE	STRING	Pleomorphism Score	Pleomorphism Score	1				
PLEURAL_INVASION	SAMPLE	STRING	Pleural Invasion	Pleural Invasion	1				
PLEURA_STATUS	SAMPLE	STRING	Pleura Status	Pleura Status	1				
PLEURODESIS_PERFORMED_90_DAYS	PATIENT	STRING	Pleurodesis Performed in 90 Days	Pleurodesis Performed in 90 Days	1				
PLEURODESIS_PERFORMED_PRIOR	PATIENT	STRING	Prior Pleurodesis Performed	Prior Pleurodesis Performed	1				
PLOCATION	PATIENT	NUMBER	Plocation	Plocation	1				
PLOIDY	SAMPLE	STRING	Ploidy.	Ploidy	1				
PLOIDY_PREDICTION_SCORE	SAMPLE	NUMBER	Ploidy Prediction Score	Ploidy Prediction Score	1				
PLT_COUNT	PATIENT	STRING	PLT Count	PLT Count	1				
PM	PATIENT	NUMBER	Pm	Pm	1				
PMS2_STATUS	SAMPLE	STRING	PMS2 Status	PMS2 Status	1				
PN	PATIENT	NUMBER	Pn	Pn	1				
PNI	PATIENT	STRING	PNI.	PNI	1				
POD_AT_BLOOD_DRAW	SAMPLE	STRING	POD at blood draw	POD at blood draw	1				
POLE_MUTATION_STATUS	SAMPLE	STRING	POLE Mutation Status	POLE Mutation Status	1				
POOL	SAMPLE	STRING	Pool	pool	1				
PORTAL_VEIN_INVASION	PATIENT	STRING	Portal vein invasion	Portal Vein Invasion	1				
POSSIBLE_DNA_CONTANMINATION	SAMPLE	STRING	Possible DNA contanmination	Possible DNA contanmination	1				
POSSIBLE_HPYLORI_INFECTION	PATIENT	NUMBER	Possible hpylori infection	Possible hpylori infection	1				
POSTOPERATIVE_RX_TX	PATIENT	STRING	Postoperative Radiation Treatment	Postoperative Radiation Treatment	1				
POSTOPERATIVE_TX	SAMPLE	STRING	Postoperative tx	Postoperative tx	1				
POSTTREATMENT_STAGE	PATIENT	STRING	Post-treatment stage.	Post-treatment Stage	1				
POST_OP_RADIATION	PATIENT	STRING	Post-operative Radiation Therapy	Post-op Radiation	1				
POST_ORCHI_AFP	SAMPLE	NUMBER	Post orchi afp	Post orchi afp	1				
POST_ORCHI_HCG	SAMPLE	NUMBER	Post orchi hcg	Post orchi hcg	1				
POST_ORCHI_LDH	SAMPLE	NUMBER	Post orchi ldh	Post orchi ldh	1				
POST_ORCHI_LH	SAMPLE	NUMBER	Post orchi lh	Post orchi lh	1				
POST_ORCHI_LYMPH_NODE_DISSECTION	SAMPLE	STRING	Post orchi lymph node dissection	Post orchi lymph node dissection	1				
POST_ORCHI_TESTOSTERONE	SAMPLE	STRING	Post orchi testosterone	Post orchi testosterone	1				
POST_SCT_RELAPSE	PATIENT	STRING	Did the patient relapse after SCT	Patient Relapsed post SCT	1				
POST_SURGERY_PREVENTATIVE_THERAPY	PATIENT	STRING	Post Surgery Preventative Therapy	Post Surgery Preventative Therapy	1				
POST_TX_OVERALL_STAGE	SAMPLE	STRING	PostTx Overall Stage	PostTx Overall Stage	1				
POST_TX_TNM_STAGE	SAMPLE	STRING	PostTx TNM Stage	PostTx TNM Stage	1				
POS_LYMPH_NODE_LOCATION	PATIENT	STRING	Lymph node location positive pathology name	Lymph node location positive pathology name	1				
PPP2R1A_MUTATION	SAMPLE	STRING	PPP2R1A Mutation	PPP2R1A Mutation	1				
PRD_DIAGNOSIS_LOC	PATIENT	STRING	Patient reported response to the question: When you were first diagnosed with angiosarcoma, where in your body was it found (select all that apply)?	PRD_Diagnosis Location	1				
PRD_EVER_LOCATION	PATIENT	STRING	Patient reported response to the question: Please select all of the places in your body that you have ever had angiosarcoma (select all that apply).	PRD_Ever Location	1				
PRD_LOCATION_AT_ENROLLMENT	PATIENT	STRING	Patient reported response to the question: Please select all of the places in your body where you currently have angiosarcoma (select all that apply). If you don���t have evidence of disease, please select ����No Evidence of Disease (NED).	PRD_Location of Disease at Time of Enrollment	1				
PRD_OTHER_CANCER	PATIENT	STRING	Patient reported response to the question: Were you ever diagnosed with any other kind of cancer(s)?	PRD_Other Cancer	1				
PRD_OTHER_CANCER_LIST	PATIENT	STRING	Patient reported response to the question: Please list which cancer(s) and approximate year(s) of diagnosis.	PRD_Other Cancer Type	1				
PRD_OTHER_CANCER_RADIATION	PATIENT	STRING	Patient reported response to the question: Have you had radiation as a treatment for another cancer(s)?	PRD_Radiation for Other Cancers	1				
PRD_RADIATION	PATIENT	STRING	Patient reported response to the question: Have you had radiation as a treatment for angiosarcoma? If you had radiation for other cancers, we will ask you about that later.	PRD_Radiation	1				
